asin,name,rating,date,verified,review_title,body,helpfulVotes,brand,product_title
B01GXAT0CE,Jake,1,"May 1, 2017",True,It seems like it has been stolen,"The product came in a beaten up box, came locked AT&T, and still in an otter box case. It seems like it has been stolen, and immediately sold online. The phone isn't even reset or anything; personal phone calls, messages, photos and everything is still on the phone. Not sure exactly why products aren't being checked before they're sold. Definitely proved the first hand experience of buying an ""unlocked refurbished phone"" isn't trustable. Would not recommend taking the risk of buying something like this.",990.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,R C.,5,"December 4, 2018",True,Much Better Than Expected,"I wanted a second phone as a backup to my iPhone SE. So I decided to buy another one just like it. The SE is just the right size and performance for me, but sadly they have discontinued the model. I found the 64gb Space Gray Unlocked unit as a refurbished product at a good price from a seller called MyWit. It was a Prime item fulfilled by Amazon which I always look for. I had heard some horror stories about buying ""refurbished"" phones, so I contacted the seller with some questions. These were answered promptly and courteously, even though it was the weekend. Based on the contact with the seller, I made the purchase on a Sunday. My phone arrived on Tuesday afternoon, and I was surprised to find that it was in a sealed Verizon carton that said ""Certified Pre-Owned"". Everything inside looked new, and was wrapped in plastic and shipped with plastic film on it to protect the screen. I could not find a single mark on it that would indicate it was used. It came with a genuine Apple charging cord/power adapter. I had some concerns about whether it was really unlocked or not since it came from Verizon, and whether or not it would work on AT&T since my carrier is GSM and not CDMA. The seller had assured me the phone would work with either. I also wanted a second phone I could use when I go overseas. I'm a phone dummy. I know how to talk and text on them and not much more, but I followed the on-screen prompts on power up and simply placed the new phone next to my existing iPhone. In about 45 minutes the new phone had updated itself to the latest IOS version and transferred everything from my old phone, leaving all my things intact on my original phone. Very cool. Then the final test was to see if it was really unlocked. I put my AT&T SIM card from my original phone in the new phone, and at first it said ""No Service"" and I was disappointed. But in less than 30 seconds, the phone found service on AT&T and I was able to make a call. So, the phone really was unlocked, and worked on a GSM carrier. Excellent! So far I am incredibly pleased with how this worked out and with the seller. I paid $179.99 for the phone on Prime, which I think is incredibly fair given its condition and the fact that I paid more than $500 for the same phone just 2 years ago. If anything changes in further testing I'll update my review.",93.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,Victoria C.,5,"August 14, 2018",True,"Excellent refurbished (or new??) iPhone se from vendor, Breed","First,and important when you are considering a refurbished item, the vendor of this phone was Breed. The vendor is all-important, as they are sometimes the refurbisher, other times, they chose the refurbisher. The quality of the repairs and what sorts of phones are passed on to the customer depend on the refurbisher and the vendor. Please, folks, when you order through an Amazon vendor, mention the name of the vendor in your review. This will help other shoppers to identify which vendor you received good or bad products from, and who was responsible. We have had this refurbished 16 gb iPhone se for two weeks now, and it is an excellent replacement for my husband’s iPhone 5, which he had lost (the previous phone showed up behind the bed in a motel room we had stayed in, after nearly a week, so we were able to use the sim from our previous phone). The se model phone is a wonderful replacement, and was in like-new condition, with a Verizon sticker on the back. We took it to t-mobile to be sure it would update and transfer all settings etc from the previous phone, and the CSR could not have been more gracious and helpful. After two weeks, it is clear, the condition and performance of the phone are as good as the phone’s appearance. It arrived with a new, non-Apple charger and cable, but that is fine, we still have the charger from the previous phone, and have replaced our cables with lifetime warranty Anker cables (also available on Amazon - read the reviews). We are pleased with this phone, and would not hesitate to order refurbished equipment again from this vendor. I will mention, our iPhone 5 is still in great condition, after 4 years. It really does help to get a good case and screen covers for the phone, as they provide excellent protection from the inevitable bumps and falls.",76.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,Erin Burgess,1,"April 8, 2018",True,Glitched out - DON'T BUY,"Sorry, this video is unsupported on this browser.  The phone worked fine until I had to charge it. Once it was fully charged, it started glitching out. It would crash, then cycle through the boot process indefinitely without success. Occasionally (after up to 1.5 hrs of cycling - see video for example), it would boot up and I would get it unlocked, only to have it crash as soon as it had to process a simple request (like receiving a text message or opening Settings). I couldn't connect it to my computer long enough to back up my data. I also couldn't get it to connect to iCloud to turn off Find My iPhone so I could erase it. I had to log into my iCloud from a friend's device and report the phone as missing/stolen and wipe it remotely so I could return it. If I hadn't been tech savvy enough to do that, I'm sure I would have had to return it with all my data still on it. I hate to say it, but it felt like an information hack/identity theft move to me. DON'T BUY REFURBISHED FROM THIRD PARTY SELLERS --- EVEN IF THEY'RE BACKED BY AMAZON. (Note: I purchased it from Platinum Deals - have reviewed seller as well.)",171.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,Ulrich,1,"August 24, 2018",True,Bad support at Apple,"Apple has the badest Support I have ever seen! This device is locked and I have the proof that I bought it here at Amazon with an invoice. I can't use this phone because APPLE didn't allow it! How is that? And they don't care about if you have a proof that this is my property. Be careful when you buying Apple products, Apple still owns ist and apple is only alowing you to use theri stuff. They won't help even you have a proof that this is your property! No contact by support phone and the mail support takes 7 to 10 day each answer!",67.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,Leonardo Wild,1,"August 18, 2018",True,SERIOUS PROBLEMS WITH PRODUCT,"First the phone was not unlocked, as advertised, which meant I had to pay to unlock it. Then it started having some issues to various programs, which would not open nor would it let me delete them to see if I could reinstall them (like skype, chrome, safari, and others). Then it would not give me an option to answer calls (phone, skype, or whatsapp). Even after trying to reset it (in full, network settings, phone settings) it would work for a bit and then do that again. In short, now I tried to factory reset after saving what I had on it, and now it doesn't even want to let me access it. In short, now I have to go to a technical service provider to see if it even is going to work at all.",47.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,M.N,2,"September 4, 2018",True,Touch ID doesn't work,"Solid phone with minor scratched on the back but I can deal with that. Why I gave it two stars was that Touch ID doesn't work. I don't know if they replaced the home button that wasn't the original from the phone I got, but it is such a buzz kill. I emailed the seller and hopefully there can we a way to fix this. if there is I'll change my review to five stars. But until then I'm sticking to two. If you want a FULLY functioning iPhone you should probably buy one from a different seller. Just my two cents. UPDATE #1: I sent out an email to Blutek and I did not get a reply. Even worse, the speaker blasts static for a brief moment when I raise the volume. It only happened once and hopefully it doesn't happen again. UPDATE #2: Called the original seller and no one picked up. Emailed the seller and didn't get a reply also so I turned to Amazon for help. Got a partial refund ($44) so I can fix it from an apple store. It will cover half but at this point but I just want a ""fully"" functioning iPhone at this point so I pay the rest out of pocket. Not buying from Bluetek again.",31.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01GXAT0CE,Sarah J.,1,"March 27, 2019",True,Arrived damaged,"Phone arrived with a number of damages: a crack in the screen, the top right corner damaged and separating from the body, and dents and scrapes on all corners. Completely unacceptable ""refurbished"" condition.",30.0,Apple,"Apple iPhone SE, 16GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B01JAWWVXW,Karlisha Rainer,5,"February 28, 2017",True,"I Bought It Today ( February 28th, 2017 ) ...","I Bought It Today ( February 28th , 2017 ) got it ON TIME ! switch it to metroPCS with no problem ( 5 star Rating )",59.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)"
B01JAWWVXW,Amazon Customer,1,"July 17, 2017",True,Bad phone. False.,Horrible phone.couldn't connect to any network. Even tried to switch. Tried multiple SIM cards and nothing worked. Dissapointed. Paid a lot of money. Thankfully sending it back shouldn't be a problem.,31.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)"
B01JAWWVXW,Felipe V.,5,"March 19, 2017",True,Both phones were in perfect conditions. They actually looked new,"Bought two, one for my girlfriend and one for me. Both phones were in perfect conditions. They actually looked new. Had zero issues setting them up or getting them to connect thru T-Mobile's network. I've had the phone two weeks now and I've had no problems whatsoever.",14.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)"
B01JAWWVXW,Amazon Customer,5,"September 26, 2017",True,10/10 would recommend,"Came right on time. Phone was in perfect condition. Came with charger, SIM card opener and screen protector. Still is a great phone till this day.",10.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)"
B01JAWWVXW,Josh,5,"January 17, 2018",True,Re: Excellent for its price,"Receive it in a timely fashion, has worked great, no scratches whatsoever, and is all like new! I was able to use the company I wanted with great service, and no hassle for the price. It comes with just a charger (generic) approved good, no earphones. Was worth the price!",2.0,Apple,"Apple iPhone 6S Plus, 16GB, Silver - For AT&T / T-Mobile (Renewed)"
