review_text,date,rating
It kept popping up I did not download this don't even know how it got on my phone but it interrupted everything it would pop up out of no where when u was doing something important on my phone I unlocked my phone a there it is!,January 08 2017,1
100% Free from investment time&place. How to earn unlimited money with your android mobile or tablet from this online bussiness. To Join this free and big bussiness click and complete your registrations http://champcash.com/568486 Necessary for new registrations [Refrel id of sponsor-568486] ------------------------------------ Champcash Full Plan Powerpoint PPT in English : https://drive.google.com/file/d/0B2JS00lJgijXRkRxdHJrYXJVdms/view?usp=sharing ------------------------------- Champcash Fu,January 08 2017,5
Talk back No description,January 08 2017,4
Samsung Galaxy On Nxt Talk to the Hand.,January 08 2017,5
nice,January 08 2017,4
patay kang gago ka hihi,January 08 2017,5
Google talkback seems to stutter a lot in android 7.1.1 nougat. Can you fix it? Thanks!!,January 08 2017,4
Why does it install itself evey time I uninstall it Annoying fu cked up app   I hate it!!!,January 08 2017,1
Good application Like it,January 08 2017,5
Talkback ازش راضیم,January 08 2017,5
This app Thank,January 08 2017,5
Wipe the storage of the app. NEVER update it !,January 08 2017,1
Hai Iam sk t,January 08 2017,5
No Bad,January 08 2017,2
I like Talk back,January 08 2017,4
Please let me toggle reading lists. Displaying item 23 of 250... Accessibility options provides tone feedback for scrolling lists. Forcibly reading where in the list a user is at is not only redundant but extremely annoying especially if the list is accessed on a daily basis.,January 08 2017,2
Like Good,January 08 2017,5
Jesus loves u Heaven is real,January 08 2017,5
Useless Shouldn't be pre-instaled,January 07 2017,1
Terrible It just automatically downloaded from easyclean plus it is a whole lot of c-r-a-p,January 07 2017,1
Mahesh Kaurav,January 07 2017,5
App interferes with Google pixel App continues to auto download everytime I uninstall the app. I uninstall it because as well the app itself interferes with the volumes buttons on the Google pixel. If the app is installed the buttons are rendered useless. If the app is not installed they work fine. This app is worthless until they fix it and it's troubling that it downloads without the users permission. Especially after they uninstalled it.,January 07 2017,1
Soyal khan Soyal khan,January 07 2017,5
Nice,January 07 2017,5
goood,January 07 2017,5
ram ram ram,January 07 2017,4
Hi Love,January 07 2017,5
Games Chetandas,January 07 2017,5
No need.. Please stop updating this in my phone!!!,January 07 2017,1
I love it I'm not blind but I can't see very well with out my glasses which I lost this is so helpful I recommend it to anyone who isn't blind and blind too,January 07 2017,5
Nice Good,January 07 2017,5
Supper,January 07 2017,1
GOOD V,January 07 2017,4
Great updates! Getting to the future! 🔥,January 07 2017,5
Talkback,January 07 2017,5
Google talk back Cool,January 07 2017,5
Hated it I don't need u telling me what yo do,January 07 2017,1
Habtama nega ga,January 07 2017,5
Id like it,January 07 2017,2
Pissed off Hates unnecessary samsung and google and its all updates. Most of them are useless applications.,January 07 2017,1
Gyu This Hugh,January 07 2017,5
Sumon Ray Sumon Ray,January 07 2017,5
LORISETH I like it,January 07 2017,5
Heartdamage I like this program,January 07 2017,5
Poo Poo,January 07 2017,1
Ok,January 07 2017,3
Like Well it won't pop up on my screen,January 07 2017,2
Aswin Nice app,January 07 2017,5
ohh good,January 07 2017,5
Starts automatically every time when I reboot my device,January 07 2017,1
Good App Thanks,January 07 2017,5
Disables Volume Volume buttons won't work with this app enabled. Had to disable the app.,January 07 2017,1
Uninstall What the hell app is this it is very difficult to remove it,January 07 2017,1
Hated it,January 07 2017,5
This app is stupid I hate we r all forced to have it,January 07 2017,1
Like it,January 07 2017,4
I don't need it,January 07 2017,1
Mamtaz Rahman I liked it,January 07 2017,3
Not bad,January 07 2017,1
Waste Waste of update a,January 07 2017,1
Ok Bloatware. Not everyone needs it.,January 07 2017,1
It's nice,January 07 2017,4
How to remove this Please let me delete this sony,January 07 2017,1
Awesome application Awesome application but it needs to updated to version 7.1.0 beta,January 07 2017,5
Talkback I do not need it!!!,January 07 2017,1
Syed I want to delete this app bullshit,January 07 2017,1
Kuzhap,January 07 2017,5
Yes Avliable,January 07 2017,5
Talk back Bloat ware can't delete more of Google s crap!!!!!,January 07 2017,1
Dristi raj momin Love it,January 07 2017,5
Useless one Fills up my memory and does nothing,January 07 2017,1
Buy App,January 07 2017,5
Should b more improved. Not so cool.,January 07 2017,2
Talkback Loved it,January 07 2017,5
Bloatware Why the befuckery is this shite even on my phone. Deleted!,January 07 2017,1
I'm having troubles with Talkback when I'm on a web page I can't figure out how to scroll up or down WTF,January 07 2017,3
I lo😍😍😘😄ve it,January 06 2017,5
Good,January 06 2017,5
Nice app,January 06 2017,5
ok,January 06 2017,5
A One.,January 06 2017,5
Very good,January 06 2017,5
Bad Keeps making my volume buttons unusable. I have uninstalled all updates but it will sometimes try to autoupdate and then it messes up my phone again. I have never even tried to use this app  I don't know what it's for.,January 06 2017,1
Verifine application,January 06 2017,2
No matter how many times I disable and uninstall this app it just keeps enabling and re-installing it's self  just STOP ffs.,January 06 2017,1
Google Talk back,January 06 2017,4
Good app This app is good work.,January 06 2017,5
I hate this app Every time I plug my phone in it just keeps opening,January 06 2017,1
Arigato Thanks,January 06 2017,5
Even On,January 06 2017,5
Not working Does not work on my phone  pesky config dialog opens every time I power on my phone.,January 06 2017,1
Can't remove How do i get this off my phone?,January 06 2017,1
Retarded ass app which keeps installing itself... Uninstalled about 5 times blocked twice and it keeps coming back like cancer.,January 06 2017,1
how I can use this app,January 06 2017,5
Update To slow,January 06 2017,4
Ok Had a lot of reviews with 5 stars.,January 06 2017,4
Google talkback ok,January 06 2017,4
Why can't they make a easy way to shut it off and turn it back on other than going back to the menu settings to turn it off and on Anybody help me please,January 06 2017,1
Samsung👻👻👻👻👻 👎👎👎👎👎,January 06 2017,1
STILL  Still garbage !!!!!!!!!!!uninstall NEEDED !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Garbage I want an uninstall on this!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!DO NOT WANT THIS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,January 06 2017,1
Most Excellent Thank you,January 06 2017,5
Awesome Good,January 06 2017,1
Google Wait,January 06 2017,3
Worst Very Bad in the app world,January 06 2017,1
Miss L P Love it,January 06 2017,5
Best regards O,January 06 2017,5
L Jg.,January 06 2017,4
Ghaziabad shoftwear,January 06 2017,5
Nadir,January 06 2017,5
Love it,January 06 2017,5
EMPEROR What's cookin human!!!,January 06 2017,5
It's good I like it,January 06 2017,5
Skype,January 06 2017,5
Nice App,January 06 2017,1
Is good,January 06 2017,4
Stops volume buttons working Nexus 5x,January 06 2017,1
Make this app removable That would be the best upgrade you could do for all your bloatware.,January 06 2017,1
Google Talk Ok,January 06 2017,2
This app would be brill if i needed it... It is turned off on my phone but fir some reason everything i do on my phone your app keeps popping up and not allowing me to do the things i want to do.,January 06 2017,1
Good,January 06 2017,1
"Volume buttons stop working Volume button stop working after the new update running 7.1 on nexus 6p delete this or """"""""""""""""uninstall"""""""""""""""" this and it starts working again. Get this fixed google.""""",January 06 2017,1
Cool Nice,January 10 2017,3
I hate pre-downloaded apps!! The whole point of having a more modern phone is so I get more space. But instead I have only 100 images and 4 apps and BOOM out of God damn space. FIX THIS!!!,January 10 2017,1
Like nail fungus... Can't get rid of it,January 10 2017,1
Came preinstalled Wasting space on my phone,January 10 2017,1
Try And try,January 10 2017,3
Someone hacked my phone using this app. Had it synced to my Google account. I don't need/want this app but can't get rid of it,January 10 2017,1
Hay Yes,January 10 2017,5
Rasel Karim jony 🌟 🌟 🌟 🌟 🌟 🌟,January 10 2017,5
Ajay,January 10 2017,1
I love it Nice,January 10 2017,5
Good Good,January 10 2017,5
Like Good,January 10 2017,5
Pls remove from Android system Pls remove this application on Android i think this is West application on Android and nothing is useful on this app,January 10 2017,1
RaSeL User,January 10 2017,5
Ok,January 10 2017,3
Vodafone Smart Prime 6 I don't use or update this at all I'm not blind,January 10 2017,1
Munna Das,January 10 2017,3
Zabardasti ki apps h ye,January 10 2017,1
tajul Tajul,January 10 2017,5
I hate this app. It talks through my phone when I'm chatting on a social net on iPad.,January 10 2017,1
Tack rally good I like this become it tell you wot you are going on,January 10 2017,5
Super Bhoit aucha hy,January 10 2017,5
Loved it but now..... I have some serious issues with this app. When I use the continuous read  it starts at the beginning of the book over and over again. It will not start at the beginning of a page or the last read position or the beginning of a paragraph. This makes it useless. Just keeps poping up a progress box. Please fix this issue. Thank you.,January 10 2017,2
I still do not want it,January 10 2017,1
ok.ok ok,January 10 2017,3
Disc Bum,January 10 2017,3
K.M. Htun excellent,January 10 2017,5
useless,January 10 2017,1
Love this app,January 10 2017,5
Not useful and trys to always Auto update The good things you see about this app ate from the ones who created it. It completely 100% sucks,January 10 2017,1
Idiot appp I had to format my phone because of this app,January 10 2017,1
Ok,January 10 2017,5
Messing with my phone operating.,January 10 2017,1
Potty Potty potty potty Susu Susu potty potty,January 09 2017,1
superb good,January 09 2017,4
Constantly crashing and stops volume control on Nexus 6p,January 09 2017,1
Coc Good,January 09 2017,3
Good,January 09 2017,5
This is the crap. Once you got this on and it's very hard to turn it off. Google team suck at this. Creepiest app you've ever built. It's annoying and at once I felt I should sue Google.,January 09 2017,1
While I'm in favour of apps that improve accessibility  I am not the target demographic for this one. I'd like to remove or disable it on my tablet but can't.,January 09 2017,1
